period,org_code,org_name,region,attendances_type1,attendances_type2,attendances_type3,attendances_type1_booked,attendances_type2_booked,attendances_type3_booked,over_4hrs_type1,over_4hrs_type2,over_4hrs_type3,over_4hrs_type1_booked,over_4hrs_type2_booked,over_4hrs_type3_booked,wait_4_12h_dta,wait_12h_plus_dta,emergency_admissions_type1,emergency_admissions_type2,emergency_admissions_type3,emergency_admissions_other,total_attendances,total_over_4_hours,in_4_hours,pct_in_4_hours,total_emergency_admissions,source_file
2024-04-01,NR3,NOTTINGHAM CITYCARE PARTNERSHIP,NHS ENGLAND MIDLANDS,0,0,5160,0,0,262,0,0,124,0,0,0,0,0,0,0,0,0,5422,124,5298,97.71302102545187,0,Monthly-AE-April-2024-revised.csv
2024-04-01,NTP11,PRACTICE PLUS GROUP HOSPITAL - SOUTHAMPTON,NHS ENGLAND SOUTH EAST,0,0,5442,0,0,0,0,0,353,0,0,0,0,0,0,0,0,0,5442,353,5089,93.51341418596104,0,Monthly-AE-April-2024-revised.csv
2024-04-01,NTPAD,PRACTICE PLUS GROUP SURGICAL CENTRE - ST MARYS PORTSMOUTH,NHS ENGLAND SOUTH EAST,0,0,5566,0,0,327,0,0,238,0,0,2,0,0,0,0,0,0,5893,240,5653,95.92737145766164,0,Monthly-AE-April-2024-revised.csv
2024-04-01,NTV0B,ASHFORD WALK-IN-CENTRE,NHS ENGLAND SOUTH EAST,0,0,2476,0,0,0,0,0,51,0,0,0,0,0,0,0,0,0,2476,51,2425,97.94022617124394,0,Monthly-AE-April-2024-revised.csv
2024-04-01,NTV0W,WOKING WALK IN CENTRE,NHS ENGLAND SOUTH EAST,0,0,2482,0,0,0,0,0,89,0,0,0,0,0,0,0,0,0,2482,89,2393,96.41418211120065,0,Monthly-AE-April-2024-revised.csv
2024-04-01,NV693,ROSSENDALE MIU & OOH,NHS ENGLAND NORTH WEST,0,0,1019,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1019,1,1018,99.9018645731109,0,Monthly-AE-April-2024-revised.csv
2024-04-01,R0A,MANCHESTER UNIVERSITY NHS FOUNDATION TRUST,NHS ENGLAND NORTH WEST,23565,3203,11520,3030,522,968,11068,93,737,1294,12,93,3573,623,5256,170,148,503,42808,13297,29511,68.93804896281068,6077,Monthly-AE-April-2024-revised.csv
2024-04-01,R0B,SOUTH TYNESIDE AND SUNDERLAND NHS FOUNDATION TRUST,NHS ENGLAND NORTH EAST AND YORKSHIRE,11076,1348,5875,463,0,1423,5043,36,110,227,0,26,695,3,4348,17,0,1119,20185,5442,14743,73.03938568243746,5484,Monthly-AE-April-2024-revised.csv
2024-04-01,R0D,UNIVERSITY HOSPITALS DORSET NHS FOUNDATION TRUST,NHS ENGLAND SOUTH WEST,12739,0,4818,0,0,0,5255,0,0,0,0,0,863,131,3992,4,0,2340,17557,5255,12302,70.06891838013328,6336,Monthly-AE-April-2024-revised.csv
2024-04-01,R1D,SHROPSHIRE COMMUNITY HEALTH NHS TRUST,NHS ENGLAND MIDLANDS,0,0,3359,0,0,0,0,0,4,0,0,0,0,0,0,0,0,1,3359,4,3355,99.88091693956535,1,Monthly-AE-April-2024-revised.csv
2024-04-01,R1F,ISLE OF WIGHT NHS TRUST,NHS ENGLAND SOUTH EAST,4088,0,2006,22,0,26,1779,0,1,10,0,0,185,50,1089,0,0,249,6142,1790,4352,70.85639856724194,1338,Monthly-AE-April-2024-revised.csv
2024-04-01,R1H,BARTS HEALTH NHS TRUST,NHS ENGLAND LONDON,23379,915,16891,0,0,0,11368,30,2835,0,0,0,880,1225,4700,0,0,1326,41185,14233,26952,65.44130144470074,6026,Monthly-AE-April-2024-revised.csv
2024-04-01,R1K,LONDON NORTH WEST UNIVERSITY HEALTHCARE NHS TRUST,NHS ENGLAND LONDON,12755,0,14697,0,0,0,6154,0,181,0,0,0,673,686,6513,0,0,435,27452,6335,21117,76.92335713244937,6948,Monthly-AE-April-2024-revised.csv
2024-04-01,RA2,ROYAL SURREY COUNTY HOSPITAL NHS FOUNDATION TRUST,NHS ENGLAND SOUTH EAST,6572,0,1327,725,0,10,2006,0,0,192,0,0,333,1,2491,0,0,1025,8634,2198,6436,74.54250637016446,3516,Monthly-AE-April-2024-revised.csv
2024-04-01,RA7,UNIVERSITY HOSPITALS BRISTOL AND WESTON NHS FOUNDATION TRUST,NHS ENGLAND SOUTH WEST,15115,2307,0,0,0,0,5366,115,0,0,0,0,1201,350,5118,12,0,1458,17422,5481,11941,68.53977729307772,6588,Monthly-AE-April-2024-revised.csv
2024-04-01,RA9,TORBAY AND SOUTH DEVON NHS FOUNDATION TRUST,NHS ENGLAND SOUTH WEST,6247,0,3233,0,0,0,3037,0,12,0,0,0,315,86,1686,0,0,989,9480,3049,6431,67.83755274261604,2675,Monthly-AE-April-2024-revised.csv
2024-04-01,RAE,BRADFORD TEACHING HOSPITALS NHS FOUNDATION TRUST,NHS ENGLAND NORTH EAST AND YORKSHIRE,9299,910,2849,0,0,0,2164,0,0,0,0,0,623,94,2314,0,66,1500,13058,2164,10894,83.42778373410935,3880,Monthly-AE-April-2024-revised.csv
2024-04-01,RAJ,MID AND SOUTH ESSEX NHS FOUNDATION TRUST,NHS ENGLAND EAST OF ENGLAND,28759,0,5982,589,0,138,7935,0,157,98,0,1,2656,5,8966,0,231,1276,35468,8191,27277,76.90594338558701,10473,Monthly-AE-April-2024-revised.csv
2024-04-01,RAL,ROYAL FREE LONDON NHS FOUNDATION TRUST,NHS ENGLAND LONDON,18315,0,8065,0,0,0,7442,0,150,0,0,0,986,905,3827,0,0,524,26380,7592,18788,71.22062168309326,4351,Monthly-AE-April-2024-revised.csv
2024-04-01,RAN,ROYAL NATIONAL ORTHOPAEDIC HOSPITAL NHS TRUST,NHS ENGLAND LONDON,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,0,0,0,,41,Monthly-AE-April-2024-revised.csv
2024-04-01,RAP,NORTH MIDDLESEX UNIVERSITY HOSPITAL NHS TRUST,NHS ENGLAND LONDON,7727,516,7501,83,1,102,4606,1,911,44,0,14,199,834,1515,0,0,169,15930,5576,10354,64.99686126804771,1684,Monthly-AE-April-2024-revised.csv
2024-04-01,RAS,THE HILLINGDON HOSPITALS NHS FOUNDATION TRUST,NHS ENGLAND LONDON,5629,0,6741,0,0,0,2550,0,41,0,0,0,302,16,2720,0,0,191,12370,2591,9779,79.05416329830234,2911,Monthly-AE-April-2024-revised.csv
2024-04-01,RAX,KINGSTON HOSPITAL NHS FOUNDATION TRUST,NHS ENGLAND LONDON,6887,0,8057,0,0,0,3304,0,217,0,0,0,202,462,2145,0,148,690,14944,3521,11423,76.438704496788,2983,Monthly-AE-April-2024-revised.csv
2024-04-01,RBD,DORSET COUNTY HOSPITAL NHS FOUNDATION TRUST,NHS ENGLAND SOUTH WEST,4182,0,0,380,0,3966,1461,0,0,91,0,5,170,24,1866,0,0,511,8528,1557,6971,81.74249530956848,2377,Monthly-AE-April-2024-revised.csv
2024-04-01,RBK,WALSALL HEALTHCARE NHS TRUST,NHS ENGLAND MIDLANDS,8277,0,3865,432,0,145,2857,0,136,74,0,0,852,79,3551,0,0,713,12719,3067,9652,75.88646906203319,4264,Monthly-AE-April-2024-revised.csv
2024-04-01,RBL,WIRRAL UNIVERSITY TEACHING HOSPITAL NHS FOUNDATION TRUST,NHS ENGLAND NORTH WEST,7595,0,2639,125,0,183,3922,0,47,43,0,5,723,362,2175,0,0,1712,10542,4017,6525,61.895276038702335,3887,Monthly-AE-April-2024-revised.csv
2024-04-01,RBN,MERSEY AND WEST LANCASHIRE TEACHING HOSPITALS NHS TRUST,NHS ENGLAND NORTH WEST,16959,0,7515,414,0,0,7393,0,169,59,0,0,563,302,7177,0,0,613,24888,7621,17267,69.37881710061073,7790,Monthly-AE-April-2024-revised.csv
2024-04-01,RBQ,LIVERPOOL HEART AND CHEST HOSPITAL NHS FOUNDATION TRUST,NHS ENGLAND NORTH WEST,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,160,0,0,0,,160,Monthly-AE-April-2024-revised.csv
2024-04-01,RBS,ALDER HEY CHILDREN'S NHS FOUNDATION TRUST,NHS ENGLAND NORTH WEST,5628,0,0,0,0,0,712,0,0,0,0,0,0,0,920,0,0,337,5628,712,4916,87.34896943852168,1257,Monthly-AE-April-2024-revised.csv
2024-04-01,RBT,MID CHESHIRE HOSPITALS NHS FOUNDATION TRUST,NHS ENGLAND NORTH WEST,6991,0,2496,158,0,83,3897,0,31,35,0,0,764,398,2453,0,0,1025,9728,3963,5765,59.26192434210526,3478,Monthly-AE-April-2024-revised.csv
2024-04-01,RBV,THE CHRISTIE NHS FOUNDATION TRUST,NHS ENGLAND NORTH WEST,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,703,0,0,0,,703,Monthly-AE-April-2024-revised.csv
2024-04-01,RC9,BEDFORDSHIRE HOSPITALS NHS FOUNDATION TRUST,NHS ENGLAND EAST OF ENGLAND,15343,0,7895,0,0,1029,6075,0,0,0,0,0,80,22,4589,0,0,2122,24267,6075,18192,74.96600321424157,6711,Monthly-AE-April-2024-revised.csv
2024-04-01,RCB,YORK AND SCARBOROUGH TEACHING HOSPITALS NHS FOUNDATION TRUST,NHS ENGLAND NORTH EAST AND YORKSHIRE,11129,389,8439,0,0,26,6306,0,322,0,0,0,903,859,4468,2,0,1564,19983,6628,13355,66.83180703598059,6034,Monthly-AE-April-2024-revised.csv
2024-04-01,RCD,HARROGATE AND DISTRICT NHS FOUNDATION TRUST,NHS ENGLAND NORTH EAST AND YORKSHIRE,4751,0,835,209,0,23,1543,0,1,47,0,0,320,66,1257,0,0,457,5818,1591,4227,72.65383293227913,1714,Monthly-AE-April-2024-revised.csv
2024-04-01,RCF,AIREDALE NHS FOUNDATION TRUST,NHS ENGLAND NORTH EAST AND YORKSHIRE,5567,264,13,560,0,0,1916,0,0,0,0,0,363,119,1479,0,0,563,6404,1916,4488,70.08119925046846,2042,Monthly-AE-April-2024-revised.csv
2024-04-01,RCU,SHEFFIELD CHILDREN'S NHS FOUNDATION TRUST,NHS ENGLAND NORTH EAST AND YORKSHIRE,4319,0,214,261,0,12,516,0,0,31,0,0,9,0,868,0,0,108,4806,547,4259,88.61839367457345,976,Monthly-AE-April-2024-revised.csv
2024-04-01,RCX,"THE QUEEN ELIZABETH HOSPITAL, KING'S LYNN, NHS FOUNDATION TRUST",NHS ENGLAND EAST OF ENGLAND,6228,0,1182,31,0,0,2119,0,0,7,0,0,352,142,2283,0,0,652,7441,2126,5315,71.42857142857143,2935,Monthly-AE-April-2024-revised.csv
2024-04-01,RD1,ROYAL UNITED HOSPITALS BATH NHS FOUNDATION TRUST,NHS ENGLAND SOUTH WEST,8258,0,0,0,0,0,3304,0,0,0,0,0,772,39,2421,0,14,1602,8258,3304,4954,59.99031242431582,4037,Monthly-AE-April-2024-revised.csv
2024-04-01,RD8,MILTON KEYNES UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,NHS ENGLAND EAST OF ENGLAND,7780,0,5601,622,0,144,3264,0,159,255,0,0,737,0,2055,0,0,411,14147,3678,10469,74.0015551000212,2466,Monthly-AE-April-2024-revised.csv
2024-04-01,RDE,EAST SUFFOLK AND NORTH ESSEX NHS FOUNDATION TRUST,NHS ENGLAND EAST OF ENGLAND,14264,0,12449,814,0,273,5880,0,172,0,0,0,1051,353,6088,0,331,985,27800,6052,21748,78.23021582733813,7404,Monthly-AE-April-2024-revised.csv
2024-04-01,RDR,SUSSEX COMMUNITY NHS FOUNDATION TRUST,NHS ENGLAND SOUTH EAST,0,0,12252,0,0,0,0,0,394,0,0,0,0,0,0,0,0,0,12252,394,11858,96.78419849820438,0,Monthly-AE-April-2024-revised.csv
2024-04-01,RDU,FRIMLEY HEALTH NHS FOUNDATION TRUST,NHS ENGLAND SOUTH EAST,21666,990,12046,0,0,0,8793,1,79,0,0,0,2206,181,5878,0,0,272,34702,8873,25829,74.43086853783643,6150,Monthly-AE-April-2024-revised.csv
2024-04-01,RDY,DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST,NHS ENGLAND SOUTH WEST,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,,2,Monthly-AE-April-2024-revised.csv
2024-04-01,REF,ROYAL CORNWALL HOSPITALS NHS TRUST,NHS ENGLAND SOUTH WEST,6105,0,11367,0,0,0,3146,0,516,0,0,0,546,371,2190,0,50,1078,17472,3662,13810,79.04075091575092,3318,Monthly-AE-April-2024-revised.csv
2024-04-01,REM,LIVERPOOL UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,NHS ENGLAND NORTH WEST,14949,1654,7385,465,0,0,6916,196,466,69,0,0,2040,1268,4976,0,0,2327,24453,7647,16806,68.72776346460557,7303,Monthly-AE-April-2024-revised.csv
2024-04-01,REP,LIVERPOOL WOMEN'S NHS FOUNDATION TRUST,NHS ENGLAND NORTH WEST,0,1265,0,0,139,0,0,125,0,0,0,0,0,0,0,98,0,18,1404,125,1279,91.0968660968661,116,Monthly-AE-April-2024-revised.csv
2024-04-01,RET,THE WALTON CENTRE NHS FOUNDATION TRUST,NHS ENGLAND NORTH WEST,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,172,0,0,0,,172,Monthly-AE-April-2024-revised.csv
2024-04-01,RF4,"BARKING, HAVERING AND REDBRIDGE UNIVERSITY HOSPITALS NHS TRUST",NHS ENGLAND LONDON,12585,2426,13415,0,0,0,5543,378,292,0,0,0,721,657,7837,0,0,475,28426,6213,22213,78.14324913811299,8312,Monthly-AE-April-2024-revised.csv
2024-04-01,RFF,BARNSLEY HOSPITAL NHS FOUNDATION TRUST,NHS ENGLAND NORTH EAST AND YORKSHIRE,8335,0,0,432,0,0,2671,0,0,0,0,0,456,0,2872,0,0,470,8767,2671,6096,69.53347781453176,3342,Monthly-AE-April-2024-revised.csv
2024-04-01,RFR,THE ROTHERHAM NHS FOUNDATION TRUST,NHS ENGLAND NORTH EAST AND YORKSHIRE,8172,0,0,0,0,0,2707,0,0,0,0,0,593,2,2978,0,0,530,8172,2707,5465,66.87469407733725,3508,Monthly-AE-April-2024-revised.csv
2024-04-01,RFS,CHESTERFIELD ROYAL HOSPITAL NHS FOUNDATION TRUST,NHS ENGLAND MIDLANDS,6813,0,1469,270,0,90,2969,0,202,99,0,3,894,142,2739,0,246,620,8642,3273,5369,62.12682249479287,3605,Monthly-AE-April-2024-revised.csv
2024-04-01,RGN,NORTH WEST ANGLIA NHS FOUNDATION TRUST,NHS ENGLAND EAST OF ENGLAND,12628,0,4569,821,0,712,5703,0,579,251,0,87,449,803,3276,0,138,1452,18730,6620,12110,64.65563267485318,4866,Monthly-AE-April-2024-revised.csv
2024-04-01,RGP,JAMES PAGET UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,NHS ENGLAND EAST OF ENGLAND,6950,0,1392,132,0,0,2636,0,0,35,0,0,642,357,1644,0,0,405,8474,2671,5803,68.48005664385178,2049,Monthly-AE-April-2024-revised.csv
2024-04-01,RGR,WEST SUFFOLK NHS FOUNDATION TRUST,NHS ENGLAND EAST OF ENGLAND,7275,0,702,42,0,0,2688,0,0,0,0,0,567,531,1968,0,0,593,8019,2688,5331,66.47961092405536,2561,Monthly-AE-April-2024-revised.csv
2024-04-01,RGT,CAMBRIDGE UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,NHS ENGLAND EAST OF ENGLAND,9929,0,5600,760,0,538,5184,0,74,342,0,24,547,663,2722,0,38,493,16827,5624,11203,66.57752421703215,3253,Monthly-AE-April-2024-revised.csv
2024-04-01,RH5,SOMERSET NHS FOUNDATION TRUST,NHS ENGLAND SOUTH WEST,12901,0,9795,0,0,1,4809,0,111,0,0,0,433,20,3336,0,0,2148,22697,4920,17777,78.32312640437063,5484,Monthly-AE-April-2024-revised.csv
2024-04-01,RH8,ROYAL DEVON UNIVERSITY HEALTHCARE NHS FOUNDATION TRUST,NHS ENGLAND SOUTH WEST,11828,503,3905,1217,0,47,3836,45,45,399,0,0,840,20,4125,0,0,2202,17500,4325,13175,75.28571428571429,6327,Monthly-AE-April-2024-revised.csv
2024-04-01,RHM,UNIVERSITY HOSPITAL SOUTHAMPTON NHS FOUNDATION TRUST,NHS ENGLAND SOUTH EAST,11282,1347,0,182,0,0,3842,70,0,52,0,0,387,13,3574,9,0,1552,12811,3964,8847,69.05784091796113,5135,Monthly-AE-April-2024-revised.csv
2024-04-01,RHQ,SHEFFIELD TEACHING HOSPITALS NHS FOUNDATION TRUST,NHS ENGLAND NORTH EAST AND YORKSHIRE,8906,1137,7457,401,1,1151,4356,0,172,175,0,22,1236,5,3737,0,0,2799,19053,4725,14328,75.20075578649032,6536,Monthly-AE-April-2024-revised.csv
2024-04-01,RHU,PORTSMOUTH HOSPITALS UNIVERSITY NATIONAL HEALTH SERVICE TRUST,NHS ENGLAND SOUTH EAST,9965,803,3105,1335,0,819,4851,4,70,687,0,14,1470,14,3503,0,0,2536,16027,5626,10401,64.89673675672303,6039,Monthly-AE-April-2024-revised.csv
2024-04-01,RHW,ROYAL BERKSHIRE NHS FOUNDATION TRUST,NHS ENGLAND SOUTH EAST,11556,2317,0,631,27,0,4261,17,0,184,0,0,722,0,2510,1,0,887,14531,4462,10069,69.29323515243273,3398,Monthly-AE-April-2024-revised.csv
2024-04-01,RJ1,GUY'S AND ST THOMAS' NHS FOUNDATION TRUST,NHS ENGLAND LONDON,10365,767,6320,0,0,0,4172,0,248,0,0,0,153,34,2090,0,0,249,17452,4420,13032,74.67338986935594,2339,Monthly-AE-April-2024-revised.csv
2024-04-01,RJ2,LEWISHAM AND GREENWICH NHS TRUST,NHS ENGLAND LONDON,13071,0,11391,36,0,0,7203,0,1446,5,0,0,1091,733,3639,0,0,1341,24498,8654,15844,64.67466731978121,4980,Monthly-AE-April-2024-revised.csv
2024-04-01,RJ6,CROYDON HEALTH SERVICES NHS TRUST,NHS ENGLAND LONDON,12926,0,4996,17,0,0,4171,0,0,9,0,0,432,558,1380,0,0,96,17939,4180,13759,76.6988126428452,1476,Monthly-AE-April-2024-revised.csv
2024-04-01,RJ7,ST GEORGE'S UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,NHS ENGLAND LONDON,8344,0,3193,1017,0,0,2429,0,0,114,0,0,492,774,2435,0,0,816,12554,2543,10011,79.74350804524454,3251,Monthly-AE-April-2024-revised.csv
2024-04-01,RJ8,CORNWALL PARTNERSHIP NHS FOUNDATION TRUST,NHS ENGLAND SOUTH WEST,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,42,0,0,0,,53,Monthly-AE-April-2024-revised.csv
2024-04-01,RJC,SOUTH WARWICKSHIRE UNIVERSITY NHS FOUNDATION TRUST,NHS ENGLAND MIDLANDS,8132,0,409,17,0,0,2155,0,0,0,0,0,290,17,2297,0,0,697,8558,2155,6403,74.8188829165693,2994,Monthly-AE-April-2024-revised.csv
2024-04-01,RJE,UNIVERSITY HOSPITALS OF NORTH MIDLANDS NHS TRUST,NHS ENGLAND MIDLANDS,13330,490,8542,643,0,487,6574,0,73,237,0,10,1060,927,5823,0,0,3002,23492,6894,16598,70.6538396049719,8825,Monthly-AE-April-2024-revised.csv
2024-04-01,RJL,NORTHERN LINCOLNSHIRE AND GOOLE NHS FOUNDATION TRUST,NHS ENGLAND NORTH EAST AND YORKSHIRE,15035,0,489,0,0,0,3943,0,2,0,0,0,594,723,4816,0,0,356,15524,3945,11579,74.58773511981448,5172,Monthly-AE-April-2024-revised.csv
2024-04-01,RJN,EAST CHESHIRE NHS TRUST,NHS ENGLAND NORTH WEST,4227,0,0,67,0,42,2040,0,0,0,0,0,265,144,848,0,0,188,4336,2040,2296,52.952029520295206,1036,Monthly-AE-April-2024-revised.csv
2024-04-01,RJR,COUNTESS OF CHESTER HOSPITAL NHS FOUNDATION TRUST,NHS ENGLAND NORTH WEST,5133,0,1751,0,0,0,2621,0,147,0,0,0,344,654,1800,0,0,1250,6884,2768,4116,59.79081929110982,3050,Monthly-AE-April-2024-revised.csv
2024-04-01,RJZ,KING'S COLLEGE HOSPITAL NHS FOUNDATION TRUST,NHS ENGLAND LONDON,15174,0,8660,75,0,1253,6963,0,774,15,0,96,1435,943,3592,0,0,509,25162,7848,17314,68.81011048406327,4101,Monthly-AE-April-2024-revised.csv
2024-04-01,RK5,SHERWOOD FOREST HOSPITALS NHS FOUNDATION TRUST,NHS ENGLAND MIDLANDS,10776,0,5411,23,0,144,3917,0,298,5,0,2,575,140,3383,0,1,340,16354,4222,12132,74.18368594839183,3724,Monthly-AE-April-2024-revised.csv
2024-04-01,RK9,UNIVERSITY HOSPITALS PLYMOUTH NHS TRUST,NHS ENGLAND SOUTH WEST,8342,166,4652,0,0,0,5042,0,238,0,0,0,548,675,2740,0,0,1106,13160,5280,7880,59.878419452887535,3846,Monthly-AE-April-2024-revised.csv
2024-04-01,RKB,UNIVERSITY HOSPITALS COVENTRY AND WARWICKSHIRE NHS TRUST,NHS ENGLAND MIDLANDS,11311,1904,7661,46,0,118,5329,66,243,18,0,1,267,90,2906,106,87,1640,21040,5657,15383,73.11311787072243,4739,Monthly-AE-April-2024-revised.csv
2024-04-01,RKE,WHITTINGTON HEALTH NHS TRUST,NHS ENGLAND LONDON,8958,0,0,0,0,0,2515,0,0,0,0,0,196,428,1004,0,0,44,8958,2515,6443,71.92453672694798,1048,Monthly-AE-April-2024-revised.csv
2024-04-01,RL1,THE ROBERT JONES AND AGNES HUNT ORTHOPAEDIC HOSPITAL NHS FOUNDATION TRUST,NHS ENGLAND MIDLANDS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,,23,Monthly-AE-April-2024-revised.csv
2024-04-01,RL4,THE ROYAL WOLVERHAMPTON NHS TRUST,NHS ENGLAND MIDLANDS,13101,0,8087,171,0,823,3736,0,250,17,0,3,1074,156,5774,0,0,970,22182,4006,18176,81.94031196465603,6744,Monthly-AE-April-2024-revised.csv
2024-04-01,RLQ,WYE VALLEY NHS TRUST,NHS ENGLAND MIDLANDS,6127,1329,0,170,0,0,2349,0,0,29,0,0,383,293,2019,0,0,625,7626,2378,5248,68.81720430107526,2644,Monthly-AE-April-2024-revised.csv
2024-04-01,RLT,GEORGE ELIOT HOSPITAL NHS TRUST,NHS ENGLAND MIDLANDS,6653,0,1835,0,0,0,2101,0,43,0,0,0,505,254,936,0,0,37,8488,2144,6344,74.74081055607917,973,Monthly-AE-April-2024-revised.csv
2024-04-01,RM1,NORFOLK AND NORWICH UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,NHS ENGLAND EAST OF ENGLAND,11148,0,8817,464,0,0,3421,0,2,79,0,0,626,114,2512,0,0,1701,20429,3502,16927,82.85770228596603,4213,Monthly-AE-April-2024-revised.csv
2024-04-01,RM3,NORTHERN CARE ALLIANCE NHS FOUNDATION TRUST,NHS ENGLAND NORTH WEST,24552,0,8892,0,0,0,10220,0,233,0,0,0,1230,782,7145,0,454,1643,33444,10453,22991,68.74476737232388,9242,Monthly-AE-April-2024-revised.csv
2024-04-01,RMC,BOLTON NHS FOUNDATION TRUST,NHS ENGLAND NORTH WEST,7570,0,3317,124,0,145,4055,0,312,46,0,5,484,656,2272,0,63,761,11156,4418,6738,60.39799211186806,3096,Monthly-AE-April-2024-revised.csv
2024-04-01,RMP,TAMESIDE AND GLOSSOP INTEGRATED CARE NHS FOUNDATION TRUST,NHS ENGLAND NORTH WEST,7768,0,2645,445,0,260,3746,0,0,0,0,0,576,98,2368,0,0,636,11118,3746,7372,66.30688972836842,3004,Monthly-AE-April-2024-revised.csv
2024-04-01,RN3,GREAT WESTERN HOSPITALS NHS FOUNDATION TRUST,NHS ENGLAND SOUTH WEST,5212,0,5502,0,0,171,2283,0,339,0,0,1,431,118,2261,0,0,1425,10885,2623,8262,75.9026182820395,3686,Monthly-AE-April-2024-revised.csv
2024-04-01,RN5,HAMPSHIRE HOSPITALS NHS FOUNDATION TRUST,NHS ENGLAND SOUTH EAST,12107,153,474,0,0,142,4679,0,0,0,0,0,636,37,4274,10,0,1057,12876,4679,8197,63.66107486797142,5341,Monthly-AE-April-2024-revised.csv
2024-04-01,RN7,DARTFORD AND GRAVESHAM NHS TRUST,NHS ENGLAND SOUTH EAST,10890,0,3474,0,0,0,3338,0,61,0,0,0,909,120,2813,0,0,433,14364,3399,10965,76.33667502088555,3246,Monthly-AE-April-2024-revised.csv
2024-04-01,RNA,THE DUDLEY GROUP NHS FOUNDATION TRUST,NHS ENGLAND MIDLANDS,9265,0,4928,164,0,689,2751,0,192,20,0,0,2125,135,3452,0,0,2022,15046,2963,12083,80.3070583543799,5474,Monthly-AE-April-2024-revised.csv
2024-04-01,RNN,NORTH CUMBRIA INTEGRATED CARE NHS FOUNDATION TRUST,NHS ENGLAND NORTH EAST AND YORKSHIRE,8482,0,1831,376,0,44,3656,0,28,95,0,1,592,574,2189,0,0,732,10733,3780,6953,64.78151495388056,2921,Monthly-AE-April-2024-revised.csv
2024-04-01,RNQ,KETTERING GENERAL HOSPITAL NHS FOUNDATION TRUST,NHS ENGLAND MIDLANDS,9087,0,8804,592,0,0,3344,0,112,0,0,0,1372,0,1996,0,0,226,18483,3456,15027,81.30173673105016,2222,Monthly-AE-April-2024-revised.csv
2024-04-01,RNS,NORTHAMPTON GENERAL HOSPITAL NHS TRUST,NHS ENGLAND MIDLANDS,11308,594,2420,19,0,0,3500,17,55,13,0,0,337,907,1885,0,0,1130,14341,3585,10756,75.00174325360854,3015,Monthly-AE-April-2024-revised.csv
2024-04-01,RNU,OXFORD HEALTH NHS FOUNDATION TRUST,NHS ENGLAND SOUTH EAST,0,0,3874,0,0,0,0,0,403,0,0,0,0,0,0,0,0,0,3874,403,3471,89.59731543624162,0,Monthly-AE-April-2024-revised.csv
2024-04-01,RNZ,SALISBURY NHS FOUNDATION TRUST,NHS ENGLAND SOUTH WEST,4179,350,1880,313,0,0,1707,0,0,104,0,0,469,6,1378,0,0,887,6722,1811,4911,73.05861350788456,2265,Monthly-AE-April-2024-revised.csv
2024-04-01,RP5,DONCASTER AND BASSETLAW TEACHING HOSPITALS NHS FOUNDATION TRUST,NHS ENGLAND NORTH EAST AND YORKSHIRE,12754,0,3328,0,0,0,4103,0,0,0,0,0,783,168,3995,0,419,1075,16082,4103,11979,74.48700410396717,5489,Monthly-AE-April-2024-revised.csv
2024-04-01,RP6,MOORFIELDS EYE HOSPITAL NHS FOUNDATION TRUST,NHS ENGLAND LONDON,0,6050,0,0,0,0,0,110,0,0,0,0,0,0,0,6,0,184,6050,110,5940,98.18181818181819,190,Monthly-AE-April-2024-revised.csv
2024-04-01,RPA,MEDWAY NHS FOUNDATION TRUST,NHS ENGLAND SOUTH EAST,8540,0,6817,367,0,1147,2638,0,480,77,0,0,414,521,2277,0,0,1202,16871,3195,13676,81.06217770138107,3479,Monthly-AE-April-2024-revised.csv
2024-04-01,RPC,QUEEN VICTORIA HOSPITAL NHS FOUNDATION TRUST,NHS ENGLAND SOUTH EAST,0,0,1400,0,0,0,0,0,6,0,0,0,0,0,0,0,3,493,1400,6,1394,99.57142857142857,496,Monthly-AE-April-2024-revised.csv
2024-04-01,RQ3,BIRMINGHAM WOMEN'S AND CHILDREN'S NHS FOUNDATION TRUST,NHS ENGLAND MIDLANDS,5028,0,0,0,0,0,859,0,0,0,0,0,0,6,990,0,0,179,5028,859,4169,82.91567223548131,1169,Monthly-AE-April-2024-revised.csv
2024-04-01,RQM,CHELSEA AND WESTMINSTER HOSPITAL NHS FOUNDATION TRUST,NHS ENGLAND LONDON,18886,0,5831,901,0,0,4549,0,128,0,0,0,905,26,2657,0,0,370,25618,4677,20941,81.74330548832852,3027,Monthly-AE-April-2024-revised.csv
